Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Kilometers_Driven_Per_Year,Current_Age
3679,Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2017,10000,First,19.27,2143.0,167.62,5.0,20.89221804511278,36.0,False,False,False,1428.5714285714287,7
3680,Skoda Superb 1.8 TSI MT,Kolkata,2011,54895,First,13.14,1798.0,160.0,5.0,20.89221804511278,7.5,False,True,True,4222.692307692308,13
3681,Volkswagen CrossPolo 1.5 TDI,Hyderabad,2015,80768,First,20.14,1498.0,88.73,5.0,20.89221804511278,5.7,False,False,True,8974.222222222223,9
3682,Maruti Ignis 1.2 Delta,Kochi,2019,12076,First,20.89,1197.0,81.8,5.0,5.9,5.5,False,True,True,2415.2,5
3683,Maruti Swift VDI BSIV,Chennai,2016,49000,First,25.2,1248.0,74.0,5.0,20.89221804511278,5.9,False,False,True,6125.0,8
3684,Honda City i VTEC VX Option,Mumbai,2015,42366,First,17.8,1497.0,117.3,5.0,20.89221804511278,7.75,False,True,True,4707.333333333333,9
3685,BMW 5 Series 530d Highline Sedan,Ahmedabad,2010,68000,First,11.5,2993.0,235.0,5.0,20.89221804511278,18.0,False,False,False,4857.142857142857,14
3686,Skoda Laura Ambiente,Hyderabad,2008,122397,First,17.5,1896.0,106.0,5.0,20.89221804511278,4.4,False,False,True,7649.8125,16
3687,Volkswagen Polo GT TSI,Coimbatore,2017,50534,First,17.21,1197.0,103.5,5.0,11.66,8.27,False,True,False,7219.142857142857,7
3688,Renault Duster 85PS Diesel RxL,Ahmedabad,2014,55300,First,19.87,1461.0,83.8,5.0,20.89221804511278,4.75,False,False,True,5530.0,10
3689,Honda City 1.5 S AT,Hyderabad,2008,73095,First,16.8,1497.0,118.0,5.0,20.89221804511278,3.8,False,True,False,4568.4375,16
3690,Volkswagen Vento Diesel Highline,Ahmedabad,2011,51100,First,20.54,1598.0,103.6,5.0,20.89221804511278,3.4,False,False,True,3930.769230769231,13
3691,Hyundai Grand i10 Sportz,Pune,2016,13436,Second,18.9,1197.0,82.0,5.0,20.89221804511278,4.7,False,True,True,1679.5,8
3692,Ford Fiesta 1.4 ZXi Duratec,Pune,2008,76000,Second,16.6,1388.0,68.0,5.0,20.89221804511278,1.49,False,True,True,4750.0,16
3693,Hyundai Xcent 1.1 CRDi S,Mumbai,2016,63141,Second,24.4,1120.0,71.0,5.0,20.89221804511278,4.5,False,False,True,7892.625,8
3694,Honda Amaze VX i-DTEC,Hyderabad,2014,74885,First,25.8,1498.0,98.6,5.0,20.89221804511278,5.4,False,False,True,7488.5,10
3695,Honda City i VTEC CVT VX,Hyderabad,2016,14000,First,18.0,1497.0,117.3,5.0,20.89221804511278,11.5,False,True,False,1750.0,8
3696,Renault Fluence 1.5,Pune,2012,56000,Second,20.4,1461.0,108.5,5.0,20.89221804511278,3.5,False,False,True,4666.666666666667,12
3697,BMW 5 Series 520d Luxury Line,Ahmedabad,2010,46000,First,22.48,1995.0,190.0,5.0,63.71,16.5,False,False,False,3285.714285714286,14
3698,Maruti SX4 ZXI MT BSIV,Mumbai,2012,51800,First,15.5,1586.0,103.3,5.0,20.89221804511278,3.9,False,True,True,4316.666666666667,12
3699,Honda City ZX CVT,Hyderabad,2007,81000,First,16.4,1497.0,78.0,5.0,20.89221804511278,3.25,False,True,False,4764.705882352941,17
3700,Volkswagen Ameo 1.2 MPI Comfortline,Kochi,2018,17370,First,17.0,1198.0,73.75,5.0,20.89221804511278,5.84,False,True,True,2895.0,6
3701,Volkswagen Ameo 1.2 MPI Comfortline,Hyderabad,2016,18456,First,17.0,1198.0,73.75,5.0,20.89221804511278,5.75,False,True,True,2307.0,8
3702,Audi A4 2.0 TDI Multitronic,Delhi,2010,59000,First,16.55,1968.0,140.0,5.0,20.89221804511278,10.0,False,False,False,4214.285714285715,14
3703,Maruti Wagon R VXI,Mumbai,2006,141537,Second,18.9,998.0,67.1,5.0,20.89221804511278,1.05,False,True,True,7863.166666666667,18
3704,Hyundai Verna SX CRDi AT,Delhi,2013,51000,First,19.08,1582.0,126.32,5.0,20.89221804511278,5.64,False,False,False,4636.363636363636,11
3705,Mercedes-Benz GLC 220d 4MATIC Style,Coimbatore,2019,29311,First,17.9,2143.0,170.0,5.0,64.57,50.97,False,False,False,5862.2,5
3706,BMW 3 Series Luxury Line,Mumbai,2016,31000,First,21.76,1995.0,190.0,5.0,60.88,29.95,False,False,False,3875.0,8
3707,Honda Mobilio V Option i DTEC,Mumbai,2014,80000,Second,24.2,1498.0,98.6,7.0,20.89221804511278,4.85,False,False,True,8000.0,10
3708,Hyundai Creta 1.6 CRDi AT SX Plus,Hyderabad,2016,33000,First,17.01,1582.0,126.2,5.0,20.89221804511278,14.5,False,False,False,4125.0,8
3709,Honda City 1.5 S MT,Hyderabad,2011,71556,First,17.0,1497.0,118.0,5.0,20.89221804511278,5.5,False,True,True,5504.307692307692,13
3710,Ford Fiesta 1.4 TDCi EXI,Bangalore,2011,85000,First,17.8,1399.0,68.0,5.0,20.89221804511278,3.2,False,False,True,6538.461538461538,13
3711,Maruti Swift Dzire LDI,Chennai,2016,91000,First,26.59,1248.0,74.0,5.0,20.89221804511278,4.5,False,False,True,11375.0,8
3712,Mercedes-Benz E-Class E250 CDI Launch Edition,Coimbatore,2015,73187,First,13.0,2143.0,204.0,5.0,20.89221804511278,30.72,False,False,False,8131.888888888889,9
3713,Chevrolet Captiva LT,Jaipur,2009,232000,First,11.5,1991.0,147.9,7.0,20.89221804511278,3.5,False,False,True,15466.666666666666,15
3714,Toyota Innova 2.5 V Diesel 7-seater,Bangalore,2007,127079,First,12.8,2494.0,102.0,7.0,20.89221804511278,6.99,False,False,True,7475.235294117647,17
3715,Mahindra Quanto C8,Kochi,2014,58816,First,17.21,1493.0,100.0,7.0,20.89221804511278,3.45,False,False,True,5881.6,10
3716,Honda City i VTEC V,Kochi,2015,63818,First,17.4,1497.0,117.3,5.0,20.89221804511278,6.57,False,True,True,7090.888888888889,9
3717,Audi A4 2.0 TDI 177 Bhp Premium Plus,Kolkata,2014,40000,First,17.11,1968.0,174.33,5.0,20.89221804511278,17.5,False,False,False,4000.0,10
3718,Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2013,77445,First,22.07,1199.0,73.9,5.0,20.89221804511278,3.75,False,False,True,7040.454545454545,11
3719,Ford EcoSport 1.5 Petrol Titanium Plus AT,Pune,2017,14000,First,14.8,1497.0,121.36,5.0,13.23,9.99,False,True,False,2000.0,7
3720,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Kolkata,2012,85122,First,12.99,2494.0,100.0,7.0,20.89221804511278,8.2,False,False,True,7093.5,12
3721,Honda City 1.5 EXI,Jaipur,2005,123000,Third,13.0,1493.0,100.0,5.0,20.89221804511278,1.1,False,True,True,6473.684210526316,19
3723,Maruti Alto 800 2016-2019 LXI Optional,Chennai,2015,63714,First,24.7,796.0,47.3,5.0,20.89221804511278,2.45,False,True,True,7079.333333333333,9
3724,Mercedes-Benz M-Class ML 320 CDI,Pune,2009,53000,First,8.7,2987.0,224.34,5.0,20.89221804511278,13.75,False,False,False,3533.3333333333335,15
3725,Maruti Swift Dzire LDI,Kolkata,2017,60000,First,26.59,1248.0,74.0,5.0,20.89221804511278,3.0,False,False,True,8571.42857142857,7
3726,Maruti Vitara Brezza ZDi Plus Dual Tone,Ahmedabad,2017,33000,First,24.3,1248.0,88.5,5.0,11.06,9.25,False,False,True,4714.285714285715,7
3727,Volvo S60 D5 Summum,Mumbai,2013,31000,First,13.2,2400.0,215.0,5.0,20.89221804511278,17.65,False,False,False,2818.181818181818,11
3728,Toyota Fortuner 4x2 AT,Delhi,2014,79000,First,12.55,2982.0,168.5,7.0,20.89221804511278,18.25,False,False,False,7900.0,10
3729,Hyundai i20 Sportz Option Diesel,Kochi,2013,67914,First,23.0,1396.0,90.0,5.0,20.89221804511278,3.45,False,False,True,6174.0,11
3730,Audi A4 35 TDI Premium,Bangalore,2015,58970,First,17.11,1968.0,174.33,5.0,20.89221804511278,23.75,False,False,False,6552.222222222223,9
3731,Nissan Terrano XV D Pre,Mumbai,2013,60000,Second,19.64,1461.0,108.5,5.0,17.21,5.45,False,False,True,5454.545454545455,11
3732,Maruti Celerio ZXI AMT,Coimbatore,2017,35225,First,23.1,998.0,67.04,5.0,6.56,5.25,False,True,False,5032.142857142857,7
3734,Hyundai i10 Sportz AT,Delhi,2012,62282,First,16.95,1197.0,78.9,5.0,20.89221804511278,2.9,False,True,False,5190.166666666667,12
3735,BMW 3 Series 320d,Hyderabad,2010,80000,First,22.69,1995.0,190.0,5.0,47.2,14.2,False,False,False,5714.285714285715,14
3736,Hyundai Grand i10 Sportz,Kochi,2018,43698,First,18.9,1197.0,82.0,5.0,20.89221804511278,5.8,False,True,True,7283.0,6
3737,Hyundai Grand i10 Asta Option AT,Coimbatore,2017,28052,First,18.9,1197.0,82.0,5.0,20.89221804511278,7.22,False,True,False,4007.4285714285716,7
3738,Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,2016,29091,First,18.9,1197.0,81.86,5.0,6.82,4.87,False,True,True,3636.375,8
3739,Volkswagen Polo 1.2 MPI Comfortline,Delhi,2013,63000,First,16.47,1198.0,74.0,5.0,20.89221804511278,3.3,False,True,True,5727.272727272727,11
3740,Honda City ZX EXi,Hyderabad,2007,91000,Second,17.7,1497.0,78.0,5.0,20.89221804511278,3.0,False,True,True,5352.941176470588,17
3741,Mercedes-Benz GLA Class 200 CDI,Hyderabad,2014,30000,First,17.9,2143.0,136.0,5.0,20.89221804511278,26.0,False,False,False,3000.0,10
3742,Maruti Omni 8 Seater BSIV,Hyderabad,2017,24571,First,14.0,796.0,35.0,5.0,20.89221804511278,2.9,False,True,True,3510.1428571428573,7
3743,Hyundai Verna 1.6 SX VTVT AT,Bangalore,2014,45000,First,15.74,1591.0,121.3,5.0,20.89221804511278,7.5,False,True,False,4500.0,10
3744,Maruti Alto 800 LXI,Hyderabad,2015,24617,First,22.74,796.0,47.3,5.0,20.89221804511278,2.36,False,True,True,2735.222222222222,9
3745,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2017,26927,First,24.3,1248.0,88.5,5.0,12.56,11.39,False,False,True,3846.714285714286,7
3746,Mahindra XUV500 W8 2WD,Kochi,2013,87736,First,15.1,2179.0,140.0,7.0,20.89221804511278,7.02,False,False,True,7976.0,11
3747,Maruti Vitara Brezza ZDi,Delhi,2016,35299,First,24.3,1248.0,88.5,5.0,10.14,8.0,False,False,True,4412.375,8
3748,Hyundai i20 1.2 Spotz,Kochi,2017,51612,First,18.6,1197.0,81.83,5.0,20.89221804511278,7.11,False,True,True,7373.142857142857,7
3749,Mercedes-Benz E-Class 250 D W 210,Mumbai,1998,55300,First,10.0,1796.0,157.7,5.0,20.89221804511278,3.9,False,False,False,2126.923076923077,26
3750,Maruti Alto LXi,Hyderabad,2009,65090,First,19.7,796.0,46.3,5.0,20.89221804511278,2.15,False,True,True,4339.333333333333,15
3751,Honda Amaze S i-Vtech,Kolkata,2013,40000,First,18.0,1198.0,86.7,5.0,20.89221804511278,3.25,False,True,True,3636.3636363636365,11
3752,Land Rover Range Rover Sport HSE,Kochi,2015,38467,First,12.65,2993.0,255.0,5.0,20.89221804511278,70.66,False,False,False,4274.111111111111,9
3753,Hyundai Grand i10 CRDi Magna,Mumbai,2013,71904,First,24.0,1120.0,70.0,5.0,20.89221804511278,4.61,False,False,True,6536.727272727273,11
3754,Honda Civic 2006-2010 1.8 S MT,Mumbai,2008,87000,First,13.5,1799.0,130.0,5.0,20.89221804511278,2.35,False,True,True,5437.5,16
3755,Hyundai Grand i10 CRDi Magna,Chennai,2014,33000,Second,24.0,1120.0,70.0,5.0,20.89221804511278,4.05,False,False,True,3300.0,10
3756,Maruti 800 AC Uniq,Jaipur,2009,22100,Second,16.1,796.0,37.0,4.0,20.89221804511278,0.8,False,True,True,1473.3333333333333,15
3757,Toyota Etios Liva Diesel,Hyderabad,2014,59589,First,23.59,1364.0,67.1,5.0,20.89221804511278,5.6,False,False,True,5958.9,10
3758,Hyundai i20 Magna 1.4 CRDi,Delhi,2015,44000,First,22.54,1396.0,88.73,5.0,20.89221804511278,5.35,False,False,True,4888.888888888889,9
3759,Maruti Alto K10 VXI,Mumbai,2017,12000,First,24.07,998.0,67.1,5.0,4.82,3.25,False,True,True,1714.2857142857142,7
3760,BMW X1 sDrive20d,Pune,2012,66000,Second,17.05,1995.0,184.0,5.0,20.89221804511278,11.5,False,False,False,5500.0,12
3761,Maruti Celerio VXI AT,Pune,2016,38009,First,23.1,998.0,67.04,5.0,20.89221804511278,4.25,False,True,False,4751.125,8
3762,Skoda Superb Elegance 1.8 TSI AT,Mumbai,2009,35000,Second,13.7,1798.0,157.75,5.0,20.89221804511278,4.45,False,True,False,2333.3333333333335,15
3763,Mahindra Xylo E4,Pune,2009,70000,First,14.0,2498.0,112.0,7.0,20.89221804511278,2.85,False,False,True,4666.666666666667,15
3764,Mahindra XUV500 W8 2WD,Delhi,2014,86000,First,15.1,2179.0,140.0,7.0,20.89221804511278,7.85,False,False,True,8600.0,10
3765,Maruti Swift Dzire VXI,Pune,2016,32000,First,19.1,1197.0,85.8,5.0,20.89221804511278,5.3,False,True,True,4000.0,8
3766,Ford Ecosport 1.0 Ecoboost Platinum Edition,Mumbai,2017,15000,First,18.88,999.0,123.24,5.0,20.89221804511278,8.0,False,True,True,2142.8571428571427,7
3767,Toyota Corolla Altis Diesel D4DG,Coimbatore,2014,69918,First,21.43,1364.0,87.2,5.0,20.89221804511278,9.43,False,False,True,6991.8,10
3768,Hyundai i20 2015-2017 1.2 Magna,Pune,2012,39000,First,18.5,1197.0,80.0,5.0,20.89221804511278,2.75,False,True,True,3250.0,12
3769,Renault Captur 1.5 Diesel Platine Mono,Mumbai,2018,1011,First,20.37,1461.0,108.45,5.0,20.89221804511278,13.5,False,False,True,168.5,6
3770,Mercedes-Benz E-Class 280 CDI,Hyderabad,2009,85000,First,11.0,2987.0,198.5,5.0,20.89221804511278,9.99,False,False,False,5666.666666666667,15
3771,Maruti Baleno RS 1.0 Petrol,Chennai,2017,46663,First,21.1,998.0,100.0,5.0,20.89221804511278,6.95,False,True,True,6666.142857142857,7
3772,Nissan Sunny 2011-2014 XL AT Special Edition,Chennai,2015,27000,First,17.97,1498.0,99.6,5.0,20.89221804511278,6.75,False,True,False,3000.0,9
3773,Hyundai Grand i10 AT Asta,Chennai,2015,15000,First,18.9,1197.0,82.0,5.0,20.89221804511278,5.5,False,True,False,1666.6666666666667,9
3774,Maruti Ciaz Zeta,Kochi,2018,10575,First,21.56,1462.0,103.25,5.0,11.11,9.18,False,True,True,1762.5,6
3775,Hyundai Xcent 1.2 Kappa S,Jaipur,2014,12500,First,19.1,1197.0,82.0,5.0,20.89221804511278,4.15,False,True,True,1250.0,10
3776,Hyundai Verna 1.6 SX CRDi (O),Ahmedabad,2012,52000,First,22.32,1582.0,126.32,5.0,20.89221804511278,6.5,False,False,True,4333.333333333333,12
3777,Maruti Wagon R VXI 1.2,Kochi,2015,49818,First,21.5,1197.0,81.8,5.0,5.44,4.11,False,True,True,5535.333333333333,9
3778,Hyundai Verna CRDi,Hyderabad,2008,90000,Second,16.8,1493.0,110.0,5.0,20.89221804511278,2.25,False,False,True,5625.0,16
3779,Toyota Etios Liva G,Kochi,2015,52207,First,17.71,1197.0,78.9,5.0,20.89221804511278,4.56,False,True,True,5800.777777777777,9
3780,Mahindra Xylo E4 ABS BS III,Pune,2013,167362,First,11.68,2498.0,112.0,7.0,20.89221804511278,4.0,False,False,True,15214.727272727272,11
3781,Toyota Etios Liva GD,Coimbatore,2015,49894,First,23.59,1364.0,67.06,5.0,20.89221804511278,5.27,False,False,True,5543.777777777777,9
3782,Mahindra Thar DI 4X4,Kochi,2019,13024,First,18.06,2523.0,63.0,7.0,20.89221804511278,9.11,False,False,True,2604.8,5
3783,Nissan X-Trail SLX MT,Pune,2010,128000,Second,14.42,1995.0,147.6,5.0,20.89221804511278,6.2,False,False,True,9142.857142857143,14
3784,Toyota Innova Crysta 2.8 ZX AT,Kochi,2017,26023,First,11.36,2755.0,171.5,7.0,26.55,19.97,False,False,False,3717.5714285714284,7
3785,Hyundai Creta 1.4 CRDi S,Delhi,2016,42784,First,21.38,1396.0,88.7,5.0,20.89221804511278,10.17,False,False,True,5348.0,8
3786,Maruti Swift VDI,Pune,2014,115000,First,28.4,1248.0,74.0,5.0,8.26,4.5,False,False,True,11500.0,10
3787,Hyundai Verna 1.6 CRDI SX Option,Kochi,2019,30529,First,23.9,1582.0,126.2,5.0,20.89221804511278,14.28,False,False,True,6105.8,5
3788,Maruti Alto LXi BSIII,Kochi,2012,14814,Second,19.7,796.0,46.3,5.0,20.89221804511278,2.47,False,True,True,1234.5,12
3789,Maruti S Cross DDiS 200 Alpha,Ahmedabad,2016,58000,First,23.65,1248.0,88.5,5.0,20.89221804511278,7.9,False,False,True,7250.0,8
3790,Hyundai EON Era,Hyderabad,2011,68128,First,21.1,814.0,55.2,5.0,20.89221804511278,2.3,False,True,True,5240.615384615385,13
3791,Nissan Terrano XL,Hyderabad,2013,63220,First,13.24,1598.0,102.5,5.0,20.89221804511278,6.5,False,True,True,5747.272727272727,11
3792,Hyundai EON Era,Hyderabad,2016,30000,First,21.1,814.0,55.2,5.0,20.89221804511278,3.25,False,True,True,3750.0,8
3793,Tata Zest Quadrajet 1.3 XT,Bangalore,2017,27768,First,20.65,1248.0,88.7,5.0,10.06,5.85,False,False,True,3966.8571428571427,7
3794,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Hyderabad,2014,53000,Second,14.21,2143.0,203.0,5.0,20.89221804511278,29.0,False,False,False,5300.0,10
3795,Audi Q5 2.0 TDI Premium Plus,Coimbatore,2014,87652,Second,14.16,1968.0,174.3,5.0,20.89221804511278,25.71,False,False,False,8765.2,10
3796,Ford Fiesta 1.6 ZXi Leather,Chennai,2008,94873,Second,15.3,1596.0,101.0,5.0,20.89221804511278,1.85,False,True,True,5929.5625,16
3797,BMW 3 Series 320d Prestige,Mumbai,2015,56000,First,18.88,1995.0,184.0,5.0,20.89221804511278,22.75,False,False,False,6222.222222222223,9
3798,Maruti Baleno RS 1.0 Petrol,Kochi,2018,18678,First,21.1,998.0,100.0,5.0,20.89221804511278,8.32,False,True,True,3113.0,6
3799,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Delhi,2014,30000,First,14.21,2143.0,203.0,5.0,20.89221804511278,26.0,False,False,False,3000.0,10
3801,Hyundai i10 Sportz 1.2,Hyderabad,2013,59000,First,20.36,1197.0,78.9,5.0,20.89221804511278,3.45,False,True,True,5363.636363636364,11
3802,Hyundai Grand i10 Asta Option,Mumbai,2017,13000,First,18.9,1197.0,82.0,5.0,20.89221804511278,5.15,False,True,True,1857.142857142857,7
3803,Honda Brio S MT,Kochi,2014,74325,First,19.4,1198.0,86.8,5.0,20.89221804511278,3.51,False,True,True,7432.5,10
3804,Hyundai i20 Magna 1.4 CRDi (Diesel),Kolkata,2015,45000,First,21.9,1396.0,88.76,5.0,20.89221804511278,3.45,False,False,True,5000.0,9
3805,Volkswagen Polo Petrol Highline 1.2L,Pune,2013,57000,First,16.47,1198.0,73.9,5.0,20.89221804511278,3.75,False,True,True,5181.818181818182,11
3806,Honda City 1.5 EXI,Pune,2001,125943,Second,13.0,1493.0,100.0,5.0,20.89221804511278,1.45,False,True,True,5475.782608695652,23
3807,Skoda Octavia Ambiente 1.9 TDI,Delhi,2008,80000,First,18.7,1896.0,66.0,5.0,20.89221804511278,2.2,False,False,True,5000.0,16
3808,Ford Endeavour 2.5L 4X2,Hyderabad,2010,154000,First,13.1,2499.0,141.0,7.0,20.89221804511278,7.99,False,False,True,11000.0,14
3809,Chevrolet Cruze LTZ,Bangalore,2013,62000,Second,18.3,1991.0,147.9,5.0,20.89221804511278,6.75,False,False,True,5636.363636363636,11
3810,Honda CR-V AT With Sun Roof,Kolkata,2013,27000,First,14.0,1631.552572706935,113.80314403717087,5.0,20.89221804511278,11.99,False,True,False,2454.5454545454545,11
3811,Honda Mobilio V i DTEC,Kolkata,2014,45000,First,24.2,1498.0,98.6,7.0,20.89221804511278,5.0,False,False,True,4500.0,10
3812,Maruti Ertiga VDI,Pune,2012,105000,Second,20.77,1248.0,88.76,7.0,20.89221804511278,5.9,False,False,True,8750.0,12
3813,Hyundai Grand i10 Sportz,Mumbai,2013,26000,First,18.9,1197.0,82.0,5.0,20.89221804511278,3.75,False,True,True,2363.6363636363635,11
3814,Jaguar XF 3.0 Litre S Premium Luxury,Mumbai,2014,30900,First,14.74,2993.0,270.9,5.0,20.89221804511278,29.5,False,False,False,3090.0,10
3815,Honda Amaze VX i-Vtech,Chennai,2014,48000,First,18.0,1198.0,86.7,5.0,20.89221804511278,4.75,False,True,True,4800.0,10
3816,Audi A6 2.7 TDI,Pune,2011,112719,First,12.4,2698.0,179.5,5.0,20.89221804511278,11.5,False,False,False,8670.692307692309,13
3817,Hyundai i20 1.2 Spotz,Chennai,2017,5000,First,18.6,1197.0,81.83,5.0,20.89221804511278,6.95,False,True,True,714.2857142857143,7
3818,Volkswagen Ameo 1.2 MPI Highline Plus 16,Mumbai,2016,16000,First,17.0,1198.0,73.75,5.0,20.89221804511278,5.4,False,True,True,2000.0,8
3819,Renault Fluence 2.0,Jaipur,2011,63000,First,13.4,1997.0,135.1,5.0,20.89221804511278,4.75,False,True,False,4846.153846153846,13
3820,Maruti Alto K10 VXI,Chennai,2011,28300,First,24.07,998.0,67.1,5.0,4.5,2.15,False,True,True,2176.923076923077,13
3821,Maruti Alto Std,Jaipur,2005,49000,First,19.7,796.0,46.3,5.0,20.89221804511278,0.9,False,True,True,2578.9473684210525,19
3822,Maruti Wagon R VXI BS IV,Kolkata,2016,12501,First,20.51,998.0,67.04,5.0,20.89221804511278,3.5,False,True,True,1562.625,8
3823,Fiat Linea 1.3 Emotion,Kochi,2016,56628,First,20.4,1248.0,92.0,5.0,20.89221804511278,5.85,False,False,True,7078.5,8
3824,Maruti Swift Dzire Vdi BSIV,Pune,2010,105000,First,19.3,1248.0,73.9,5.0,20.89221804511278,3.15,False,False,True,7500.0,14
3825,Renault Scala Diesel RxL,Pune,2016,52126,First,21.64,1461.0,84.8,5.0,20.89221804511278,6.0,False,False,True,6515.75,8
3826,Hyundai i20 Magna,Kolkata,2010,38000,First,18.5,1197.0,80.0,5.0,20.89221804511278,2.23,False,True,True,2714.285714285714,14
3827,Hyundai Xcent 1.2 Kappa SX Option,Bangalore,2016,50000,First,19.1,1197.0,82.0,5.0,20.89221804511278,2.5,False,True,True,6250.0,8
3828,Maruti Wagon R LXI,Kochi,2015,50230,First,18.9,998.0,67.1,5.0,20.89221804511278,3.87,False,True,True,5581.111111111111,9
3829,Mahindra XUV500 W8 2WD,Ahmedabad,2014,31000,First,15.1,2179.0,140.0,7.0,20.89221804511278,9.5,False,False,True,3100.0,10
3830,Toyota Fortuner 4x2 AT,Delhi,2014,79000,First,12.55,2982.0,168.5,7.0,20.89221804511278,17.75,False,False,False,7900.0,10
3831,Renault Duster 110PS Diesel RxZ Plus,Delhi,2012,130000,First,19.64,1461.0,108.45,5.0,20.89221804511278,3.75,False,False,True,10833.333333333334,12
3832,Hyundai Santro Xing GLS,Chennai,2010,115000,Second,17.92,1086.0,62.1,5.0,20.89221804511278,1.5,False,True,True,8214.285714285714,14
3833,Hyundai Verna 1.6 SX VTVT,Pune,2013,41500,Second,17.01,1591.0,121.3,5.0,20.89221804511278,5.0,False,True,True,3772.7272727272725,11
3834,BMW X1 sDrive 20d Exclusive,Pune,2014,54385,Second,15.06,1995.0,177.0,5.0,20.89221804511278,17.0,False,False,False,5438.5,10
3835,Honda Civic 2006-2010 1.8 V AT,Kochi,2011,56361,First,12.9,1799.0,130.0,5.0,20.89221804511278,4.38,False,True,False,4335.461538461538,13
3836,Audi A6 35 TFSI Matrix,Delhi,2018,22000,First,15.26,1798.0,187.74,5.0,56.97,41.5,False,True,False,3666.6666666666665,6
3837,Maruti Wagon R LXI BS IV,Kolkata,2017,8000,First,20.51,998.0,67.04,5.0,20.89221804511278,3.0,False,True,True,1142.857142857143,7
3838,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2018,28741,First,24.3,1248.0,88.5,5.0,12.56,11.0,False,False,True,4790.166666666667,6
3839,Land Rover Discovery 3 TDV6 Diesel Automatic,Pune,2012,117236,Second,11.8,2720.0,190.0,7.0,20.89221804511278,14.0,False,False,False,9769.666666666666,12
3840,Maruti Dzire New,Pune,2016,30500,First,26.59,1248.0,74.0,5.0,20.89221804511278,7.65,False,False,False,3812.5,8
3841,Hyundai Verna VTVT 1.6 SX,Kolkata,2018,5000,First,17.0,1591.0,121.3,5.0,11.19,8.7,False,True,True,833.3333333333334,6
3842,Maruti Ertiga ZDI Plus,Hyderabad,2016,42000,First,25.47,1248.0,88.5,7.0,13.33,9.9,False,False,True,5250.0,8
3843,Hyundai Accent GLE,Mumbai,2010,32773,First,13.2,1495.0,94.0,5.0,20.89221804511278,2.05,False,True,True,2340.9285714285716,14
